down,distance_bin,field_half,hc_published_sp,hc_published_n,hc_published_ep,hc_recomputed_n,hc_recomputed_sp,hc_recomputed_thin,ours_n,ours_sp,ours_thin,model_ep,model_n,missing_in,abs_diff_hc_vs_model,abs_diff_hc_published_vs_hc_recomputed
1,4,own,0.8,15,4.8,7,0.7142857142857143,true,23,0.8260869565217391,true,3.288385018794637,29,,1.511614981205363,0.08571428571428574
1,5,own,0.3846153846,13,2.307692308,2,0.5,true,13,0.6153846153846154,true,3.1423005880632746,15,,0.8346082800632746,0.1153846154
1,6,own,0.5,10,3.0,4,0.5,true,17,0.7647058823529411,true,3.0858631433054273,21,,0.08586314330542733,0.0
1,7,own,0.6,5,3.6,1,1.0,true,8,0.5,true,3.0775067706902823,9,,0.5224932293097178,0.4
1,8,own,0.8181818182,11,4.909090909,6,0.8333333333333334,true,10,0.6,true,3.2096969348349376,16,,1.699393974165062,0.015151515133333349
1,9,own,0.8,10,4.8,6,0.6666666666666666,true,11,0.5454545454545454,true,2.9455651983700912,17,,1.8544348016299086,0.13333333333333341
1,10,own,0.5952380952,42,3.5714285710000007,20,0.6,true,82,0.6585365853658537,false,2.9460973866982387,100,,0.6253311843017619,0.004761904799999939
1,11,own,0.6666666667,3,4.0,1,1.0,true,7,0.2857142857142857,true,2.716468842147151,8,,1.283531157852849,0.33333333330000003
1,12,own,0.25,4,1.5,4,0.25,true,9,0.5555555555555556,true,2.609326838103768,13,,1.109326838103768,0.0
1,13,own,0.5,8,3.0,4,0.75,true,21,0.6190476190476191,true,2.575919963438064,25,,0.42408003656193616,0.25
1,14,own,0.3333333333,3,2.0,1,1.0,true,13,0.7692307692307693,true,2.544389549535341,13,,0.544389549535341,0.6666666667000001
1,15+,own,0.5211864406710924,4414,3.1271186436341805,1254,0.5167464114832536,false,3564,0.5395622895622896,false,1.7990201553045932,4765,,1.3280984883295872,0.004440029187838812
2,1,own,0.7435897436,39,4.461538462,15,0.6666666666666666,true,79,0.759493670886076,false,3.398356806385291,94,,1.063181655614709,0.07692307693333333
2,2,own,0.68,25,4.08,15,0.6666666666666666,true,47,0.6595744680851063,false,3.257069025534175,62,,0.8229309744658249,0.01333333333333342
2,3,own,0.7272727273,22,4.363636364,14,0.7142857142857143,true,40,0.7,false,3.178696812018407,54,,1.1849395519815933,0.012987013014285731
2,4,own,0.7567567568,37,4.540540541,21,0.7142857142857143,true,65,0.7076923076923077,false,3.181113562242621,85,,1.3594269787573792,0.042471042514285684
2,5,own,0.6,25,3.6,15,0.8,true,65,0.7230769230769231,false,3.1695523808564756,80,,0.4304476191435245,0.20000000000000007
2,6,own,0.6666666667,42,4.0,22,0.8181818181818182,true,70,0.6428571428571429,false,3.102454956585501,92,,0.8975450434144991,0.15151515148181827
2,7,own,0.5897435897,39,3.538461538,22,0.6818181818181818,true,73,0.6438356164383562,false,3.1094897473032805,94,,0.4289717906967194,0.09207459211818181
2,8,own,0.7246376812,69,4.347826087,40,0.9,false,100,0.79,false,3.283149685584275,140,,1.0646764014157246,0.17536231879999997
2,9,own,0.7083333333,72,4.25,49,0.6122448979591837,false,131,0.6106870229007634,false,2.7461532494363685,180,,1.5038467505636315,0.09608843534081635
2,10,own,0.6015037594,133,3.609022556,70,0.6857142857142857,false,230,0.6652173913043479,false,2.7287484183372,300,,0.8802741376628003,0.08421052631428572
2,11,own,0.6413793103,145,3.848275862,86,0.627906976744186,false,210,0.5904761904761905,false,2.353545727180539,294,,1.494730134819461,0.013472333555813898
