index;PLAY #;ODK;OFF FORM;Off Str;OFF PLAY;DN;DIST;YARD LN;RESULT;Drive Success;TARGET ROUTE;RECEIVED BY;GN/LS;Thrown By;YAC;QB;C;X/H;Y/CAT;Z;Target;Drop;B;yardline_50;game_id;play_id;drive_id;half;posteam;home_team;away_team;defteam;down;yards_to_go;yardline;yardline_50_simple;yards_to_go_simple;yardline_50_after;posteam_after;play_type;sack;interception;complete_pass;touchdown;def_touchdown;penalty;safety;one_point_conv_success;two_point_conv_success;defensive_two_point_conv;scoring_play;scoring_play_team;home_team_points;away_team_points;home_team_score;away_team_score;posteam_score;defteam_score;score_differential;yards_gained;first_down;half_end;game_end;helper_one;play_id_half;play_time;half_seconds_remaining;game_seconds_remaining;elapsed_share;Diff_Time_Ratio;start_posteam;receive_2h_ko;scoring_event;score_drive;Next_Score_Half;Drive_Score_Half;max_play_id
1603;41;O;;;;1;20;-5;Incomplete;0;;;0;;;;;;;;;;;5;21;41;8;2;TM2;TM1;TM2;TM1;1;20;-5;0;4;5;TM2;pass;0;0;0;0;0;0;0;0;0;0;0;TM1;;;28;7;7;28;-21;0;0;0;0;1;1;0.0;1200.0;1200.0;0.5;-155.17017807754365;TM1;1;Touchdown;9;Opp_Touchdown;9;73
1604;42;O;;;;2;20;-5;Complete;0;;;10;;;;;;;;;;;5;21;42;8;2;TM2;TM1;TM2;TM1;2;20;-5;0;4;15;TM2;pass;0;0;1;0;0;0;0;0;0;0;0;TM1;;;28;7;7;28;-21;10;0;0;0;1;2;36.36363636363637;1163.6363636363637;1163.6363636363637;0.5151515151515151;-164.865254080326;TM1;1;Touchdown;9;Opp_Touchdown;9;73
1605;43;O;;;;3;10;-15;Incomplete;0;;;0;;;;;;;;;;;15;21;43;8;2;TM2;TM1;TM2;TM1;3;10;-15;0;2;15;TM2;pass;0;0;0;0;0;0;0;0;0;0;0;TM1;;;28;7;7;28;-21;0;0;0;0;1;3;36.36363636363637;1127.2727272727273;1127.2727272727273;0.5303030303030304;-175.1660811356899;TM1;1;Touchdown;9;Opp_Touchdown;9;73
1606;44;O;;;;4;10;-15;Incomplete;0;;;0;;;;;;;;;;;15;21;44;8;2;TM2;TM1;TM2;TM1;4;10;-15;0;2;5;TM1;pass;0;0;0;0;0;0;0;0;0;0;0;TM1;;;28;7;7;28;-21;0;0;0;0;1;4;36.36363636363637;1090.909090909091;1090.909090909091;0.5454545454545454;-186.11050673834254;TM1;1;Touchdown;9;Opp_Touchdown;9;73
1607;45;D;;;;1;20;-5;Complete;1;;;5;;;;;;;;;;;5;21;45;9;2;TM1;TM1;TM2;TM2;1;20;-5;0;4;10;TM1;pass;0;0;1;0;0;0;0;0;0;0;0;TM1;;;28;7;28;7;21;5;0;0;0;1;5;36.36363636363637;1054.5454545454545;1054.5454545454545;0.5606060606060607;197.73874310501657;TM1;1;Touchdown;9;Touchdown;9;73
1608;46;D;;;;2;15;-10;Complete;1;;;4;;;;;;;;;;;10;21;46;9;2;TM1;TM1;TM2;TM2;2;15;-10;0;3;14;TM1;pass;0;0;1;0;0;0;0;0;0;0;0;TM1;;;28;7;28;7;21;4;0;0;0;1;6;36.36363636363637;1018.1818181818181;1018.1818181818181;0.5757575757575759;210.09351492296065;TM1;1;Touchdown;9;Touchdown;9;73
1609;47;D;;;;3;11;-14;Complete;1;;;6;;;;;;;;;;;14;21;47;9;2;TM1;TM1;TM2;TM2;3;11;-14;0;3;20;TM1;pass;0;0;1;0;0;0;0;0;0;0;0;TM1;;;28;7;28;7;21;6;0;0;0;1;7;36.36363636363637;981.8181818181818;981.8181818181818;0.5909090909090909;223.2202163297985;TM1;1;Touchdown;9;Touchdown;9;73
1610;48;D;;;;4;5;-20;Complete;1;;;15;;;;;;;;;;;20;21;48;9;2;TM1;TM1;TM2;TM2;4;5;-20;0;1;35;TM1;pass;0;0;1;0;0;0;0;0;0;0;0;TM1;;;28;7;28;7;21;15;1;0;0;1;8;36.36363636363637;945.4545454545454;945.4545454545454;0.6060606060606061;237.16707770153337;TM1;1;Touchdown;9;Touchdown;9;73
1611;49;D;;;;1;15;15;Penalty;1;;;5;;;;;;;;;;;35;21;49;9;2;TM1;TM1;TM2;TM2;1;15;15;1;3;40;TM1;no_play;0;0;1;0;0;1;0;0;0;0;0;TM1;;;28;7;28;7;21;5;0;0;0;1;9;36.36363636363637;909.090909090909;909.090909090909;0.6212121212121213;251.98534286151212;TM1;1;Touchdown;9;Touchdown;9;73
1612;50;D;;;;1;10;10;Complete, TD;1;;;10;;;;;;;;;;;40;21;50;9;2;TM1;TM1;TM2;TM2;1;10;10;1;2;45;TM1;pass;0;0;1;1;0;0;0;0;0;0;1;TM1;6;;34;7;34;7;27;5;0;0;0;1;10;36.36363636363637;872.7272727272727;872.7272727272727;0.6363636363636364;344.2235880361576;TM1;1;Touchdown;9;Touchdown;9;73
1613;51;D;;;;0;5;5;Good;1;;;5;;;;;;;;;;;45;21;51;9;2;TM1;TM1;TM2;TM2;0;5;5;1;1;5;TM2;extra_point;0;0;0;0;0;0;0;1;0;0;1;TM1;1;;35;7;35;7;28;0;0;0;0;1;11;36.36363636363637;836.3636363636363;836.3636363636363;0.6515151515151516;379.27635803512356;TM1;1;Extra_Point;9;Extra_Point;9;73
1614;52;O;;;;1;20;-5;Complete;1;;;12;;;;;;;;;;;5;21;52;10;2;TM2;TM1;TM2;TM1;1;20;-5;0;4;17;TM2;pass;0;0;1;0;0;0;0;0;0;0;0;TM2;;;35;7;7;35;-28;12;0;0;0;1;12;36.36363636363637;800.0;800.0;0.6666666666666667;-402.9736506641971;TM1;1;Touchdown;10;Touchdown;10;73
1615;53;O;;;;2;8;-17;Incomplete;1;;;0;;;;;;;;;;;17;21;53;10;2;TM2;TM1;TM2;TM1;2;8;-17;0;2;17;TM2;pass;0;0;0;0;0;0;0;0;0;0;0;TM2;;;35;7;7;35;-28;0;0;0;0;1;13;36.36363636363637;763.6363636363635;763.6363636363635;0.6818181818181819;-428.15155674583906;TM1;1;Touchdown;10;Touchdown;10;73
1616;54;O;;;;3;8;-17;Penalty;1;;;-7;;;;;;;;;;;17;21;54;10;2;TM2;TM1;TM2;TM1;3;8;-17;0;2;10;TM2;no_play;0;0;1;0;0;1;0;0;0;0;0;TM2;;;35;7;7;35;-28;-7;0;0;0;1;14;36.36363636363637;727.2727272727273;727.2727272727273;0.696969696969697;-454.90258542150457;TM1;1;Touchdown;10;Touchdown;10;73
1617;55;O;;;;4;15;-10;Complete, TD;1;;;40;;;;;;;;;;;10;21;55;10;2;TM2;TM1;TM2;TM1;4;15;-10;0;3;45;TM2;pass;0;0;1;1;0;0;0;0;0;0;1;TM2;;6;35;13;13;35;-22;35;1;0;0;1;15;36.36363636363637;690.9090909090908;690.9090909090908;0.7121212121212123;-379.75537743754876;TM1;1;Touchdown;10;Touchdown;10;73
1618;56;O;;;;0;5;5;Good;1;;;5;;;;;;;;;;;45;21;56;10;2;TM2;TM1;TM2;TM1;0;5;5;1;1;5;TM1;extra_point;0;0;0;0;0;0;0;1;0;0;1;TM2;;1;35;14;14;35;-21;0;0;0;0;1;16;36.36363636363637;654.5454545454545;654.5454545454545;0.7272727272727273;-385.1424811810063;TM1;1;Extra_Point;10;Extra_Point;10;73
1619;57;D;;;;1;20;-5;Complete;0;;;5;;;;;;;;;;;5;21;57;11;2;TM1;TM1;TM2;TM2;1;20;-5;0;4;10;TM1;pass;0;0;1;0;0;0;0;0;0;0;0;GER;;;35;14;35;14;21;5;0;0;0;1;17;36.36363636363637;618.1818181818181;618.1818181818181;0.7424242424242425;409.2062908202789;TM1;1;No_Score;1;No_Score;11;73
1620;58;D;;;;2;15;-10;Incomplete;0;;;0;;;;;;;;;;;10;21;58;11;2;TM1;TM1;TM2;TM2;2;15;-10;0;3;10;TM1;pass;0;0;0;0;0;0;0;0;0;0;0;GER;;;35;14;35;14;21;0;0;0;0;1;18;36.36363636363637;581.8181818181818;581.8181818181818;0.7575757575757577;434.77361399713755;TM1;1;No_Score;1;No_Score;11;73
1621;59;D;;;;3;15;-10;Complete;0;;;7;;;;;;;;;;;10;21;59;11;2;TM1;TM1;TM2;TM2;3;15;-10;0;3;17;TM1;pass;0;0;1;0;0;0;0;0;0;0;0;GER;;;35;14;35;14;21;7;0;0;0;1;19;36.36363636363637;545.4545454545454;545.4545454545454;0.7727272727272727;461.9383906567358;TM1;1;No_Score;1;No_Score;11;73
1622;60;D;;;;4;8;-17;Rush;0;;;11;;;;;;;;;;;17;21;60;11;2;TM1;TM1;TM2;TM2;4;8;-17;0;2;28;TM1;run;0;0;1;0;0;0;0;0;0;0;0;GER;;;35;14;35;14;21;11;1;0;0;1;20;36.36363636363637;509.090909090909;509.090909090909;0.787878787878788;490.80043013820097;TM1;1;No_Score;1;No_Score;11;73
1623;61;D;;;;1;22;22;Incomplete;0;;;0;;;;;;;;;;;28;21;61;11;2;TM1;TM1;TM2;TM2;1;22;22;1;5;28;TM1;pass;0;0;0;0;0;0;0;0;0;0;0;GER;;;35;14;35;14;21;0;0;0;0;1;21;36.36363636363637;472.72727272727263;472.72727272727263;0.8030303030303032;521.4657778960044;TM1;1;No_Score;1;No_Score;11;73
1624;62;D;;;;2;22;22;Complete;0;;;8;;;;;;;;;;;28;21;62;11;2;TM1;TM1;TM2;TM2;2;22;22;1;5;36;TM1;pass;0;0;1;0;0;0;0;0;0;0;0;GER;;;35;14;35;14;21;8;0;0;0;1;22;36.36363636363637;436.36363636363626;436.36363636363626;0.8181818181818182;554.0471051341884;TM1;1;No_Score;1;No_Score;11;73
1625;63;D;;;;3;14;14;Incomplete;0;;;0;;;;;;;;;;;36;21;63;11;2;TM1;TM1;TM2;TM2;3;14;14;1;3;36;TM1;pass;0;0;0;0;0;0;0;0;0;0;0;GER;;;35;14;35;14;21;0;0;0;0;1;23;36.36363636363637;399.9999999999999;399.9999999999999;0.8333333333333334;588.6641227850489;TM1;1;No_Score;1;No_Score;11;73
1626;64;D;;;;4;14;14;Sack;0;;;-4;;;;;;;;;;;36;21;64;11;2;TM1;TM1;TM2;TM2;4;14;14;1;3;5;TM2;pass;1;0;0;0;0;0;0;0;0;0;0;GER;;;35;14;35;14;21;0;0;0;0;1;24;36.36363636363637;363.6363636363635;363.6363636363635;0.8484848484848486;625.4440213533178;TM1;1;No_Score;1;No_Score;11;73
1627;65;O;;;;1;20;-5;Incomplete;;;;0;;;;;;;;;;;5;21;65;12;2;TM2;TM1;TM2;TM1;1;20;-5;0;4;5;TM2;pass;0;0;0;0;0;0;0;0;0;0;0;GER;;;35;14;14;35;-21;0;0;0;0;1;25;36.36363636363637;327.27272727272714;327.27272727272714;0.8636363636363638;-664.5219382419355;TM1;1;No_Score;1;No_Score;12;73
1628;66;O;;;;2;20;-5;Incomplete;;;;0;;;;;;;;;;;5;21;66;12;2;TM2;TM1;TM2;TM1;2;20;-5;0;4;5;TM2;pass;0;0;0;0;0;0;0;0;0;0;0;GER;;;35;14;14;35;-21;0;0;0;0;1;26;36.36363636363637;290.90909090909076;290.90909090909076;0.8787878787878788;-706.0414542764673;TM1;1;No_Score;1;No_Score;12;73
1629;67;O;;;;3;20;-5;Penalty;;;;9;;;;;;;;;;;5;21;67;12;2;TM2;TM1;TM2;TM1;3;20;-5;0;4;14;TM2;no_play;0;0;1;0;0;1;0;0;0;0;0;GER;;;35;14;14;35;-21;9;0;0;0;1;27;36.36363636363637;254.5454545454544;254.5454545454544;0.893939393939394;-750.155121252506;TM1;1;No_Score;1;No_Score;12;73
1630;68;O;;;;1;11;-14;Rush;;;;8;;;;;;;;;;;14;21;68;12;2;TM2;TM1;TM2;TM1;1;11;-14;0;3;22;TM2;run;0;0;1;0;0;0;0;0;0;0;0;GER;;;35;14;14;35;-21;8;0;0;0;1;28;36.36363636363637;218.18181818181802;218.18181818181802;0.9090909090909092;-797.0250224443766;TM1;1;No_Score;1;No_Score;12;73
1631;69;O;;;;2;3;-22;Complete;;;;7;;;;;;;;;;;22;21;69;12;2;TM2;TM1;TM2;TM1;2;3;-22;0;1;29;TM2;pass;0;0;1;0;0;0;0;0;0;0;0;GER;;;35;14;14;35;-21;7;1;0;0;1;29;36.36363636363637;181.81818181818164;181.81818181818164;0.9242424242424244;-846.8233681345907;TM1;1;No_Score;1;No_Score;12;73
1632;70;O;;;;1;21;21;Incomplete;;;;0;;;;;;;;;;;29;21;70;12;2;TM2;TM1;TM2;TM1;1;21;21;1;5;29;TM2;pass;0;0;0;0;0;0;0;0;0;0;0;GER;;;35;14;14;35;-21;0;0;0;0;1;30;36.36363636363637;145.45454545454527;145.45454545454527;0.9393939393939397;-899.7331283521386;TM1;1;No_Score;1;No_Score;12;73
1633;71;O;;;;2;21;21;Incomplete;;;;0;;;;;;;;;;;29;21;71;12;2;TM2;TM1;TM2;TM1;2;21;21;1;5;29;TM2;pass;0;0;0;0;0;0;0;0;0;0;0;GER;;;35;14;14;35;-21;0;0;0;0;1;31;36.36363636363637;109.09090909090901;109.09090909090901;0.9545454545454546;-955.9487051444512;TM1;1;No_Score;1;No_Score;12;73
1634;72;O;;;;3;21;21;Incomplete;;;;0;;;;;;;;;;;29;21;72;12;2;TM2;TM1;TM2;TM1;3;21;21;1;5;29;TM1;pass;0;0;0;0;0;0;0;0;0;0;0;GER;;;35;14;14;35;-21;0;0;0;0;1;32;36.36363636363637;72.72727272727275;72.72727272727275;0.9696969696969696;-1015.6766468531035;TM1;1;No_Score;1;No_Score;12;73
1635;73;D;;;;4;21;21;Incomplete;;;;;;;;;;;;;;;29;21;73;13;2;TM1;TM1;TM2;TM2;4;21;21;1;5;5;GER;pass;0;0;0;0;0;0;0;0;0;0;0;GER;;;35;14;35;14;21;0;0;1;1;1;33;36.36363636363637;36.36363636363649;36.36363636363649;0.9848484848484849;1079.1364070176576;TM1;1;No_Score;1;No_Score;13;73
1636;1;O;NUB;DROP;Dagger Weak;1;20;-5;Complete;1;DIG;RIESS;16;8;STEVENS;RIESS;;;;;;;;5;22;1;1;1;GER;GER;GB;GB;1;20;-5;0;4;21;GER;pass;0;0;1;0;0;0;0;0;0;0;0;GER;0;0;0;0;0;0;0;16;0;0;0;1;1;0.0;1200.0;2400.0;0.0;0.0;GER;0;Touchdown;1;Touchdown;1;46
1637;2;O;NUB;DROP;Mills Weak;2;4;-21;Incomplete;1;CORNER;;0;;STEVENS;PIETRYGA;;;;;;;;21;22;2;1;1;GER;GER;GB;GB;2;4;-21;0;1;21;GER;pass;0;0;0;0;0;0;0;0;0;0;0;GER;;;0;0;0;0;0;0;0;0;0;1;2;26.08695652173913;1173.9130434782608;2373.913043478261;0.010869565217391255;0.0;GER;1;Touchdown;1;Touchdown;1;46
1638;3;O;DOG;ROLEX;Sail Weak;3;4;-21;Incomplete;1;BENDER;;0;;REBAR;RIESS;;;;;;;;21;22;3;1;1;GER;GER;GB;GB;3;4;-21;0;1;21;GER;pass;0;0;0;0;0;0;0;0;0;0;0;GER;;;0;0;0;0;0;0;0;0;0;1;3;26.08695652173913;1147.8260869565217;2347.8260869565215;0.021739130434782702;0.0;GER;1;Touchdown;1;Touchdown;1;46
1639;4;O;SLOT;;STICK;4;4;-21;Complete;1;OUT;REBAR;6;1;STEVENS;REBAR;;;;;;;;21;22;4;1;1;GER;GER;GB;GB;4;4;-21;0;1;27;GER;pass;0;0;1;0;0;0;0;0;0;0;0;GER;;;0;0;0;0;0;6;1;0;0;1;4;26.08695652173913;1121.7391304347825;2321.7391304347825;0.032608695652173954;0.0;GER;1;Touchdown;1;Touchdown;1;46
1640;5;O;DOG;DROP;Dagger;1;23;23;Complete;1;DIG;DE GAVARELLI;7;1;STEVENS;DE GAVARELLI;;;;;;;;27;22;5;1;1;GER;GER;GB;GB;1;23;23;1;5;34;GER;pass;0;0;1;0;0;0;0;0;0;0;0;GER;;;0;0;0;0;0;7;0;0;0;1;5;26.08695652173913;1095.6521739130435;2295.6521739130435;0.04347826086956521;0.0;GER;1;Touchdown;1;Touchdown;1;46
1641;6;O;DOG;DROP;Sail Weak;2;16;16;Incomplete;1;SAIL;;0;;STEVENS;PIETRYGA;;;;;;;;34;22;6;1;1;GER;GER;GB;GB;2;16;16;1;4;34;GER;pass;0;0;0;0;0;0;0;0;0;0;0;GER;;;0;0;0;0;0;0;0;0;0;1;6;26.08695652173913;1069.5652173913043;2269.5652173913045;0.054347826086956465;0.0;GER;1;Touchdown;1;Touchdown;1;46
1642;7;O;;;;3;16;16;Penalty;1;;;-5;;;;;;;;;;;34;22;7;1;1;GER;GER;GB;GB;3;16;16;1;4;29;GER;no_play;0;0;1;0;0;1;0;0;0;0;0;GER;;;0;0;0;0;0;-5;0;0;0;1;7;26.08695652173913;1043.4782608695652;2243.478260869565;0.06521739130434791;0.0;GER;1;Touchdown;1;Touchdown;1;46
1643;8;O;DOG;Snake Rolex;Sail Weak;4;21;21;Complete, TD;1;SKIP;RIESS;21;0;REBAR;RIESS;;;;;;;;29;22;8;1;1;GER;GER;GB;GB;4;21;21;1;5;40;GER;pass;0;0;1;1;0;0;0;0;0;0;1;GER;6;;6;0;6;0;6;11;0;0;0;1;8;26.08695652173913;1017.3913043478261;2217.391304347826;0.07608695652173916;8.134443216083879;GER;1;Touchdown;1;Touchdown;1;46
1644;9;O;NUB;DROP;Sail Weak;0;10;10;Good;1;SKIP;RIESS;10;0;STEVENS;RIESS;;;;;;;;40;22;9;1;1;GER;GER;GB;GB;0;10;10;1;2;5;GB;extra_point;0;0;0;0;0;0;0;0;1;0;1;GER;2;;8;0;8;0;8;0;0;0;0;1;9;26.08695652173913;991.304347826087;2191.304347826087;0.08695652173913042;11.327887759163668;GER;1;Two_Point_Conversion;1;Two_Point_Conversion;1;46
1645;10;D;;;;1;20;-5;Complete;0;;;6;;;;;;;;;;;5;22;10;2;1;GB;GER;GB;GER;1;20;-5;0;4;11;GB;pass;0;0;1;0;0;0;0;0;0;0;0;GER;;;8;0;0;8;-8;6;0;0;0;1;10;26.08695652173913;965.2173913043479;2165.217391304348;0.09782608695652167;-11.831268380221138;GER;1;Touchdown;3;Opp_Touchdown;3;46
1646;11;D;;;;2;14;-11;Complete;0;;;9;;;;;;;;;;;11;22;11;2;1;GB;GER;GB;GER;2;14;-11;0;3;20;GB;pass;0;0;1;0;0;0;0;0;0;0;0;GER;;;8;0;0;8;-8;9;0;0;0;1;11;26.08695652173913;939.1304347826087;2139.1304347826085;0.10869565217391312;-12.35701787136662;GER;1;Touchdown;3;Opp_Touchdown;3;46
1647;12;D;;;;3;5;-20;Incomplete;0;;;0;;;;;;;;;;;20;22;12;2;1;GB;GER;GB;GER;3;5;-20;0;1;20;GB;pass;0;0;0;0;0;0;0;0;0;0;0;GER;;;8;0;0;8;-8;0;0;0;0;1;12;26.08695652173913;913.0434782608695;2113.0434782608695;0.11956521739130438;-12.906130244542714;GER;1;Touchdown;3;Opp_Touchdown;3;46
1648;13;D;;;;4;5;-20;Incomplete;0;;;0;;;;;;;;;;;20;22;13;2;1;GB;GER;GB;GER;4;5;-20;0;1;5;GER;pass;0;0;0;0;0;0;0;0;0;0;0;GER;;;8;0;0;8;-8;0;0;0;0;1;13;26.08695652173913;886.9565217391305;2086.9565217391305;0.13043478260869565;-13.47964368288792;GER;1;Touchdown;3;Opp_Touchdown;3;46
1649;14;O;DOG;DROP;Sail;1;20;-5;Complete;1;FIN;RIESS;7;0;STEVENS;RIESS;;;;;;;;5;22;14;3;1;GER;GER;GB;GB;1;20;-5;0;4;12;GER;pass;0;0;1;0;0;0;0;0;0;0;0;GER;;;8;0;8;0;8;7;0;0;0;1;14;26.08695652173913;860.8695652173913;2060.8695652173915;0.1413043478260869;14.078642503584788;GER;1;Touchdown;3;Touchdown;3;46
1650;15;O;DOG;ROLEX;Dagger;2;13;-12;Complete, TD;1;CORNER;PIETRYGA;38;18;STEVENS;PIETRYGA;;;;;;;;12;22;15;3;1;GER;GER;GB;GB;2;13;-12;0;3;40;GER;pass;0;0;1;1;0;0;0;0;0;0;1;GER;6;;14;0;14;0;14;28;1;0;0;1;15;26.08695652173913;834.7826086956522;2034.7826086956522;0.15217391304347824;25.732453613880626;GER;1;Touchdown;3;Touchdown;3;46
1651;16;O;NUB;Snake Rolex;Sail Weak;0;10;10;Good;1;SAIL;PIETRYGA;10;0;REBAR;PIETRYGA;;;;;;;;40;22;16;3;1;GER;GER;GB;GB;0;10;10;1;2;5;GB;extra_point;0;0;0;0;0;0;0;0;1;0;1;GER;2;;16;0;16;0;16;0;0;0;0;1;16;26.08695652173913;808.695652173913;2008.695652173913;0.1630434782608696;30.715353245029508;GER;1;Two_Point_Conversion;3;Two_Point_Conversion;3;46
1652;17;D;;;;1;20;-5;Complete;1;;;10;;;;;;;;;;;5;22;17;4;1;GB;GER;GB;GER;1;20;-5;0;4;15;GB;pass;0;0;1;0;0;0;0;0;0;0;0;GB;;;16;0;0;16;-16;10;0;0;0;1;17;26.08695652173913;782.608695652174;1982.608695652174;0.17391304347826084;-32.080260271052516;GER;1;Touchdown;4;Touchdown;4;46
1653;18;D;;;;2;10;-15;Incomplete;1;;;0;;;;;;;;;;;15;22;18;4;1;GB;GER;GB;GER;2;10;-15;0;2;15;GB;pass;0;0;0;0;0;0;0;0;0;0;0;GB;;;16;0;0;16;-16;0;0;0;0;1;18;26.08695652173913;756.5217391304348;1956.5217391304348;0.1847826086956522;-33.505820064921814;GER;1;Touchdown;4;Touchdown;4;46
1654;19;D;;;;3;10;-15;Complete;1;;;7;;;;;;;;;;;15;22;19;4;1;GB;GER;GB;GER;3;10;-15;0;2;22;GB;pass;0;0;1;0;0;0;0;0;0;0;0;GB;;;16;0;0;16;-16;7;0;0;0;1;19;26.08695652173913;730.4347826086957;1930.4347826086957;0.19565217391304346;-34.99472787120514;GER;1;Touchdown;4;Touchdown;4;46
1655;20;D;;;;4;3;-22;Complete;1;;;6;;;;;;;;;;;22;22;20;4;1;GB;GER;GB;GER;4;3;-22;0;1;28;GB;pass;0;0;1;0;0;0;0;0;0;0;0;GB;;;16;0;0;16;-16;6;1;0;0;1;20;26.08695652173913;704.3478260869565;1904.3478260869565;0.2065217391304348;-36.549798703831854;GER;1;Touchdown;4;Touchdown;4;46
1656;21;D;;;;1;22;22;Incomplete;1;;;0;;;;;;;;;;;28;22;21;4;1;GB;GER;GB;GER;1;22;22;1;5;28;GB;pass;0;0;0;0;0;0;0;0;0;0;0;GB;;;16;0;0;16;-16;0;0;0;0;1;21;26.08695652173913;678.2608695652174;1878.2608695652175;0.21739130434782605;-38.17397266831848;GER;1;Touchdown;4;Touchdown;4;46
1657;22;D;;;;2;22;22;Complete;1;;;9;;;;;;;;;;;28;22;22;4;1;GB;GER;GB;GER;2;22;22;1;5;37;GB;pass;0;0;1;0;0;0;0;0;0;0;0;GB;;;16;0;0;16;-16;9;0;0;0;1;22;26.08695652173913;652.1739130434783;1852.1739130434783;0.2282608695652174;-39.870320520499874;GER;1;Touchdown;4;Touchdown;4;46
1658;23;D;;;;3;13;13;Complete;1;;;9;;;;;;;;;;;37;22;23;4;1;GB;GER;GB;GER;3;13;13;1;3;46;GB;pass;0;0;1;0;0;0;0;0;0;0;0;GB;;;16;0;0;16;-16;9;0;0;0;1;23;26.08695652173913;626.0869565217391;1826.086956521739;0.23913043478260876;-41.64204947227505;GER;1;Touchdown;4;Touchdown;4;46
1659;24;D;;;;4;4;4;Penalty;1;;;2;;;;;;;;;;;46;22;24;4;1;GB;GER;GB;GER;4;4;4;1;1;48;GB;no_play;0;0;1;0;0;1;0;0;0;0;0;GB;;;16;0;0;16;-16;2;0;0;0;1;24;26.08695652173913;600.0;1800.0;0.25;-43.49250925534472;GER;1;Touchdown;4;Touchdown;4;46
1660;25;D;;;;4;2;2;Complete, TD;1;;;;;;;;;;;;;;48;22;25;4;1;GB;GER;GB;GER;4;2;2;1;1;45;GB;pass;0;0;1;1;0;0;0;0;0;0;1;GB;;6;16;6;6;16;-10;-3;0;0;0;1;25;26.08695652173913;573.9130434782609;1773.913043478261;0.2608695652173913;-28.390749034003157;GER;1;Touchdown;4;Touchdown;4;46
1661;26;D;;;;0;5;5;Good;1;;;;;;;;;;;;;;45;22;26;4;1;GB;GER;GB;GER;0;5;5;1;1;5;GER;extra_point;0;0;0;0;0;0;0;1;0;0;1;GB;;1;16;7;7;16;-9;0;0;0;0;1;26;26.08695652173913;547.8260869565217;1747.8260869565217;0.27173913043478265;-26.687121255996203;GER;1;Extra_Point;4;Extra_Point;4;46
1662;27;O;NUB;DROP;Dagger Weak;1;20;-5;Complete;0;DIG;RIESS;11;1;STEVENS;RIESS;;;;;;;;5;22;27;5;1;GER;GER;GB;GB;1;20;-5;0;4;16;GER;pass;0;0;1;0;0;0;0;0;0;0;0;GB;;;16;7;16;7;9;11;0;0;0;1;27;26.08695652173913;521.7391304347826;1721.7391304347825;0.28260869565217395;27.873024573339038;GER;1;Touchdown;6;Opp_Touchdown;6;46
1663;28;O;DOG;ROLEX;Sail;2;9;-16;Incomplete;0;SIP;;0;;STEVENS;PIETRYGA;;;;;;;;16;22;28;5;1;GER;GER;GB;GB;2;9;-16;0;2;16;GER;pass;0;0;0;0;0;0;0;0;0;0;0;GB;;;16;7;16;7;9;0;0;0;0;1;28;26.08695652173913;495.6521739130435;1695.6521739130435;0.29347826086956524;29.111626219010127;GER;1;Touchdown;6;Opp_Touchdown;6;46
1664;29;O;;;;3;9;-16;Incomplete;0;POST;;0;;STEVENS;PIETRYGA;;;;;;;;16;22;29;5;1;GER;GER;GB;GB;3;9;-16;0;2;16;GER;pass;0;0;0;0;0;0;0;0;0;0;0;GB;;;16;7;16;7;9;0;0;0;0;1;29;26.08695652173913;469.5652173913044;1669.5652173913045;0.3043478260869565;30.405267963850314;GER;1;Touchdown;6;Opp_Touchdown;6;46
1665;30;O;DOG;DROP;Dagger Weak;4;9;-16;Complete;0;DIG;RIESS;11;1;STEVENS;RIESS;;;;;;;;16;22;30;5;1;GER;GER;GB;GB;4;9;-16;0;2;27;GER;pass;0;0;1;0;0;0;0;0;0;0;0;GB;;;16;7;16;7;9;11;1;0;0;1;30;26.08695652173913;443.47826086956525;1643.4782608695652;0.31521739130434784;31.75639564064784;GER;1;Touchdown;6;Opp_Touchdown;6;46
1666;31;O;NUB;DOPA;Sail Weak;1;23;23;Incomplete;0;SIP;;0;;REBAR;PIETRYGA;;;;;;;;27;22;31;5;1;GER;GER;GB;GB;1;23;23;1;5;27;GER;pass;0;0;0;0;0;0;0;0;0;0;0;GB;;;16;7;16;7;9;0;0;0;0;1;31;26.08695652173913;417.3913043478261;1617.391304347826;0.3260869565217392;33.167563768369156;GER;1;Touchdown;6;Opp_Touchdown;6;46
1667;32;O;NUB;Snake Rolex;Sail Weak;2;23;23;Complete;0;SIP;PIETRYGA;15;4;STEVENS;PIETRYGA;;;;;;;;27;22;32;5;1;GER;GER;GB;GB;2;23;23;1;5;42;GER;pass;0;0;1;0;0;0;0;0;0;0;0;GB;;;16;7;16;7;9;15;0;0;0;1;32;26.08695652173913;391.304347826087;1591.304347826087;0.33695652173913043;34.641440381878034;GER;1;Touchdown;6;Opp_Touchdown;6;46
1668;33;O;NUB;DROP;Dagger Weak;3;8;8;Incomplete;0;DIG;;0;;STEVENS;RIESS;;;;;;;;42;22;33;5;1;GER;GER;GB;GB;3;8;8;1;2;42;GER;pass;0;0;0;0;0;0;0;0;0;0;0;GB;;;16;7;16;7;9;0;0;0;0;1;33;26.08695652173913;365.21739130434787;1565.217391304348;0.3478260869565217;36.18081207627435;GER;1;Touchdown;6;Opp_Touchdown;6;46
