team_id,team_name,player_id,player_name,player_jersey,position,club
40,Georgia,703,Giorgi Kurashvili,23,DB,Crusaders
40,Georgia,704,Papuna Songulia,88,C/QB,Crusaders
40,Georgia,705,Nika Osiashvili,89,DB/Blitz,Steelers
40,Georgia,706,Irakli Gulordava,13,DB,Crusaders
40,Georgia,707,Zaza Karchiladze,5,DB/RB,Tbilisi
40,Georgia,708,Vakhtang Agajanashvili,10,DB/Blitz,Tbilisi
41,Austria,709,Gregor Bräuer,20,WR,St. Valentin Veterans
41,Austria,710,Daniel Hochleitner,11,WR,Vienna Vipers
41,Austria,711,Paul Leo Steidl,5,WR,Salzburg Ducks
41,Austria,712,Martin Stur,13,C,Vienna Vipers
41,Austria,713,David Alex Tescher,6,WR,""
41,Austria,714,Felix Wasshuber,9,QB,Vienna Vipers
41,Austria,715,Michael Bräuer,17,Blitzer,St. Valentin Veterans
41,Austria,716,Alexander Hauch,4,DB,Salzburg Ducks
41,Austria,717,Maximilian Hillebrand,7,DB,Vienna Vipers
41,Austria,718,Daniel Kindl,2,DB,Klosterneuburg Indians
41,Austria,719,Benedikt Wolf,3,DB,Vienna Vipers
41,Austria,720,Sebastian Wolf,8,DB,Vienna Vipers
42,Switzerland,889,Noah Auf der Maur,18,WR,Luzern Pikes
42,Switzerland,890,Leon Auf der Maur,23,WR,Luzern Pikes
42,Switzerland,891,Frédéric Eppisser,16,WR,ASVZ Blackbirds
42,Switzerland,892,Claudio Ferrari,1,DB,ASVZ Blackbirds
42,Switzerland,893,Marcandrea Hunkeler,13,DB,Lichtenberg Lions
42,Switzerland,894,Linus Krummenacher,11,DB,Luzern Pikes
42,Switzerland,895,Attila  Ujhazi ,12,QB,Zürich Renegades
42,Switzerland,896,Oliver Verhoek,17,DB,ASVZ Blackbirds
42,Switzerland,897,Justin Verhoek,3,DB,ASVZ Blackbirds
42,Switzerland,898,Tim Vogler,10,C,ASVZ Mockingbirds
42,Switzerland,899,Leandro Wälti,21,WR,Zürich Renegades
42,Switzerland,900,Jan Weis,22,DB,Luzern Pikes
43,Ukraine,673,Markiyan Shekel,9,QB,Lviv Lions
43,Ukraine,674,Oleh Yablonskyi,99,CB,Lviv Lions
43,Ukraine,675,Viacheslav Boichenko-Deikun,17,DB,Lviv Lions
43,Ukraine,676,Andriy Svitlak,15,WR,Lviv Lions
43,Ukraine,677,Severyn Fedyna,1,WR/C/DB,Lviv Lions
43,Ukraine,678,Viktor Petriv,7,WR/RB/B,Lviv Lions
43,Ukraine,679,Yevhen Khomyn,25,CB,Vinnytsia Wolves
43,Ukraine,680,Volodymyr Zhyhanov,43,WR,Vinnytsia Wolves
43,Ukraine,681,Oleksandr Bogach,88,CB,Vinnytsia Wolves
43,Ukraine,682,Danil Tkachuk,6,WR/DB,Vinnytsia Wolves
43,Ukraine,683,Dmytro Tatskov,3,DB/QB,Vinnytsia Wolves
43,Ukraine,684,Andrii Medukha,87,WR,Dnipro Rockets
44,Poland,913,Artur Czarnik,84,C,Warsaw Mets
44,Poland,914,Witoltd Gajewski,12,QB,Jaguars Kąty Wrocłąwskie
44,Poland,915,Bartosz Gnoza,2,WR,Kraków Kings
44,Poland,916,Beniamin Iwanicki,3,WR,Żurawica Cranes
44,Poland,917,Krzysztof Latusek,1,WR,Tychy Falcons
44,Poland,918,Mateusz Wiecheć,18,QB,Kraków Kings
44,Poland,919,Mateusz Patalas,81,WR,Swarco TIrol
44,Poland,920,Kosma Pijagin,23,DB,Warsaw Mets
44,Poland,921,Wojciech Przysowa,6,DB,Warsaw Eagles
44,Poland,922,Kacper Rokiciński,9,DB,Angels Toruń
44,Poland,923,Kamil Zboch,4,DB,Olsztyn Lakers
44,Poland,924,Tomasz Nowak,10,C,Silesia Rebels
45,Italy,865,Albericci Austin,10,WR,Marines Lazio
45,Italy,866,Alinovi Simone,20,DB,Panthers Parma
45,Italy,867,Fantin Andrea,22,DB,Raiders Roma
45,Italy,868,Galante Matteo,7,BZ,Raiders Roma
45,Italy,869,Latorraca Daniele,29,DB,Giaguari Torino
45,Italy,870,Mibelli Giacomo,0,WR,Guelfi Firenze
45,Italy,871,Papale Vincent,13,WR,FIDAF
45,Italy,872,Petrilli Riccardo,26,DB,Dolphins Ancona
45,Italy,873,Santagostino Gianluca,19,WR,FIDAF
45,Italy,874,Seck Tamsir,21,WR,Giaguari Torino
45,Italy,875,Scaperrotta Lorenzo,17,DB,Raiders Roma
45,Italy,876,Zahradka Luke,1,QB,FIDAF
46,Canada,685,Kyle Siemens,19,QB,Gamecocks
46,Canada,686,Francois Rocheleau,1,WR,""
46,Canada,687,Guillaume Beland,21,DB,Flag Football National Team 2023
46,Canada,688,Chad Braun,11,C,University of Saskatchewan Huskies 2017
46,Canada,689,Clovis Lumeka,18,DB,University of Saskatchewan Huskies
46,Canada,690,Mason Nyhus,8,QB,"University of Saskatchewan Huskies, 2022"
46,Canada,691,Mitchell Hillis,87,WR,""
46,Canada,692,Everett Iverson,84,WR,University of Saskatchewan Huskies
46,Canada,693,Nixen Voll,29,DB,University of Saskatchewan Huskies 2023
46,Canada,694,Anthony Brisebois,2,WR,2023 Senior Men's Flag National Team
46,Canada,695,Jean-Sebastien Belisle,9,DB,Team Canada (FLAG FOOTBALL)
46,Canada,696,Colton Klassen,7,WR,U of S Huskies (2021)
48,Singapore,721,Brian Ong,8,"QB, WR, DB",-
48,Singapore,722,Dean Owyang,1,"QB, WR",-
48,Singapore,723,Samuel Tan,32,"QB, DB, WR",-
48,Singapore,724,Nathaniel Tan,18,"CENTRE, WR",-
48,Singapore,725,Darren Wee,7,"WR, DB",-
48,Singapore,726,Samuel Budimulia,23,"DB, PR",-
48,Singapore,727,Jonathan Ma,13,"DB, PR",-
48,Singapore,728,Shawn  Woo (c),12,"WR, DB",-
48,Singapore,729,Lyon Chia,0,"WR, DB",-
48,Singapore,730,Justin Tan,27,"WR, DB, CENTRE",""
48,Singapore,731,Jeremy Teo,21,"PR, DB, CENTRE",""
48,Singapore,732,Russell Ho,11,"WR, DB",""
49,Panama,757,Adrian Roux,9,CB/WR,BULLDOGS
49,Panama,758,Alvaro Roux,16,QB,BULLDOGS
49,Panama,759,Carlos De la rosa,8,DB,TUNESQUAD
49,Panama,760,Cesar Aguilera,82,DB,PIRATES
49,Panama,761,Dennis Allen,2,QB/WR,GORILLAZ
49,Panama,762,Gaspar Ramos,28,WR,BULLDOGS
49,Panama,763,Hugo Prepville,88,DB,BULLDOGS
49,Panama,764,Jayson Jaen,10,WR,GORILLAZ
49,Panama,765,Ricardo Quijano,13,WR,GORILLAZ
49,Panama,766,Jose Murillo,17,DB,GORILLAZ
49,Panama,767,Juan Julio,6,WR,BULLDOGS
49,Panama,768,Miguel Zubieta,23,DB,BULLDOGS
50,New Zealand,877,Jackson Te Huki,2,QB,Wellington Wolves
50,New Zealand,878,Adam Blake,11,DB,Hawkes Bay Heat
50,New Zealand,879,Darcy Williams,3,DB,Metro Lions
50,New Zealand,880,Matthew Hutcheson,18,PR / DB,Tamaki Lightning
50,New Zealand,881,Daniel Thomson,4,WR,Canterbury AFC
50,New Zealand,882,Jack Preston,1,WR,Tamaki Lightning
50,New Zealand,883,Isaiah Laulu,56,WR,Wellington Wolves
50,New Zealand,884,Tom Rance,14,WR,Otago AFC
50,New Zealand,885,Ethan Rakete,20,DB,Papatoetoe Wildcats
50,New Zealand,886,Tom Nairn,5,WR,Metro Lions
50,New Zealand,887,Joshua Peden,8,WR,Hamilton Hawks
50,New Zealand,888,Eddy Taylor,33,DB,Metro Lions
51,Czechia,769,Ondřej Beneš,16,QB/WR,Prague Black Panthers
51,Czechia,770,Matyáš Bílý,3,WR,Prague Lions
51,Czechia,771,Jakub Čermák,12,B/WR,Prague Lions
51,Czechia,772,Josef Drmla,22,C,Příbram Bobcats
51,Czechia,773,Amos Feranec,15,QB,Ostrava Steelers
51,Czechia,774,Radim Kalous,7,WR,Prague Lions
51,Czechia,775,Ondřej Kyloušek,50,DB,Prague Black Panthers
51,Czechia,776,David Lukšan,14,DB,Prague Lions
51,Czechia,777,Miroslav Mašek,37,DB,Prague Mustangs
51,Czechia,778,Adam Pařízek,1,DB/WR,Vysočina Gladiators
51,Czechia,779,Sebastián Tesařík,89,DB,Příbram Bobcats
51,Czechia,780,Jakub Woleský,2,WR,Prague Black Panthers
52,Korea,841,Young O Jo,16,"C, WR",Beom
52,Korea,842,Yong jun Lee,24,DB,Ligers
52,Korea,843,SangJin Kim,2,WR,Beom
52,Korea,844,Yucheon Park,9,DB,Beom
52,Korea,845,Hyun Kyu Park,33,WR,Ligers
52,Korea,846,Ga hun Cho,5,DB,Beom
52,Korea,847,Younghoon Jung,14,WR,Beom
52,Korea,848,Junho Jeon,20,DB,Beom
52,Korea,849,Eun Chan Jung,84,WR,Beom
52,Korea,850,Seongryeol Wee,3,DB,Beom
52,Korea,851,Juwon Kim,17,QB,Ligers
52,Korea,852,Juhyeon Kim,13,C / WR,Ligers
53,Israel,557,Matan Bauman,10,DB\WR,Kfirim
53,Israel,558,Joshua Leventhal,11,DB\WR,Rams
53,Israel,559,Avraham Farkas,4,QB,Hammers
53,Israel,560,Zvi Greenstone,6,QB\DB,Rebels
53,Israel,561,Jonathan Curran,7,DB\WR,Hammers
53,Israel,562,Yair Konigsberg,33,DB\WR,AFI
53,Israel,563,David Ivashuk,21,DB\WR,Fogs
53,Israel,564,Daniel Eastman,20,DB\WR,Hammers
53,Israel,565,Michael Tover,13,R,AFI
53,Israel,566,Daniel Mikahilov,87,DB\WR,Hammers
53,Israel,567,Gideon Reiz,88,C\WR,Hammers
53,Israel,568,Uziel Gyllenberg,8,DB\WR,Wolves
54,Denmark,733,Alexander Kronborg Bjerre,7,QB,Amager Demons (flag) / Copenhagen Towers (tackle)
54,Denmark,734,Benjamin Boraghi,15,DB/R,Allerød Armadillos
54,Denmark,735,Frederik Daugaard Andersen,5,WR,Aarhus Tigers
54,Denmark,736,Jonas Bo Hansen,81,WR,Allerød Armadillos
54,Denmark,737,Kristoffer Skræddergaard Mogensen,17,WR/C,Copenhagen Creatures
54,Denmark,738,Magnus Urth,6,WR,Aarhus Tigers
54,Denmark,739,Markus Nørrung,11,WR/C,Amager Demons
54,Denmark,740,Niklas Dyrby Johansen,23,DB,Allerød Armadillos
54,Denmark,741,Oscar Broge-Starck,0,WR,Amager Demons
54,Denmark,742,Rasmus Norup,24,DB,Allerød Armadillos
54,Denmark,743,Samuel Ringheim,13,DB/R,Amager Demons
54,Denmark,744,Thorkil Ørbæk,3,DB/R,Valby Royals
55,Ireland,545,Ryan Eccles,2,WR/C,South Dublin Panthers
55,Ireland,546,Jean-Luc Tubritt,3,Blitz/DB,Maynooth University Hurricanes
55,Ireland,547,Matthew O’Meara,4,QB/WR,Dunboyne Wildcats
55,Ireland,548,Luke McIntyre,5,DB,Maynooth University Hurricanes
55,Ireland,549,Peter Loughran,7,QB,Craigavon Cowboys
55,Ireland,550,Rex Harding,8,DB,Dublin Rebels
55,Ireland,551,David Houston,9,DB/Blitz,Belfast City Lions
55,Ireland,552,Finn Kearns,10,WR,Dunboyne Wildcats
55,Ireland,553,Greg Johnson,11,WR,Dublin Rebels
55,Ireland,554,Raymond Burke,15,WR,Belfast City Lions
55,Ireland,555,Sean Douglas,13,C,South Dublin Panthers
55,Ireland,556,Dave King,14,DB,Dublin Rebels
57,Japan,817,Yuki Ikei,1,WR/QB,TOKYO VERDY
57,Japan,818,Eiichi Rokukawa,2,C/DB,NAKANO BAGUS
57,Japan,819,Kosei Ito,3,RB/BL,KYOTO JUVENILES
57,Japan,820,Ryosuke Matsuo,5,WR/QB,KAWASAKI FRONTIERS
57,Japan,821,Motohiro Isono,7,DB/QB,KYOTO JUVENILES
57,Japan,822,Kai Takenami,9,DB/WR,KAWASAKI FRONTIERS
57,Japan,823,Rintaro Mori,14,QB/WR,KYOTO JUVENILES
57,Japan,824,Ryohei Uematsu,15,DB/C,SENRIYAMA BLACK JAGUARS
57,Japan,825,Isao Nakayama,17,WR/BL,RIVERSIDE GAMBLERS
57,Japan,826,Noriaki Kinoshita,18,WR/DB,TOKYO VERDY
57,Japan,827,Toshiki Osumi,21,DB/WR,KITAOSAKA HUSKIES
57,Japan,828,Masashi Fujimoto,22,DB/WR,TOKYO VERDY
58,France,781,Hugo MELIZ,1,"",Molosses (Asnières)
58,France,782,Anthony RIQUIN,2,"",Sphinx (Pau)
58,France,783,Jordan LAVIOLETTE,3,"",Molosses (Asnières-sur-Seine)
58,France,784,Corentin VASCONCELOS,7,"",Cobras (Mons-en-Barœul)
58,France,785,François BREMOND,9,"",Flash (La Courneuve)
58,France,786,Damien SABATINO,13,"",Salamandres (Le Havre)
58,France,787,Scott HARRISON,19,"",Blue Stars (Marseille)
58,France,788,Stéphane FORTES,21,"",Flash (La Courneuve)
58,France,789,Romain AMIELL,22,"",Sphinx (Pau)
58,France,790,Vincent LEMOINE,23,"",Juggernautes (Paris)
58,France,791,Adrien DARMANA,24,"",Sphinx (Pau)
58,France,792,Tanguy LOMINET,37,"",Centaures (Grenoble)
59,Kuwait,617,Bader Mohammad,25,C,Qadsia Club
59,Kuwait,618,Dawoud Alsarraj,10,R,Qadsia Club
59,Kuwait,619,Emad Albannai,15,QB,Qadsia Club
59,Kuwait,620,Mobarak Abdullah,66,S,Qadsia Club
59,Kuwait,621,Abdullah Alsalem,71,R,Qadsia Club
59,Kuwait,622,Salim Alsayar,14,CB,Qadsia Club
59,Kuwait,623,Jarrah Alsaeed,2,CB,Qadsia Club
59,Kuwait,624,Malk Almashmoum,4,CB,Qadsia Club
59,Kuwait,625,Zaid Alkhabaz,13,WR,Qadsia Club
59,Kuwait,626,Hasan Mohammad,11,CB,Qadsia Club
59,Kuwait,627,Dari Alarfaj,1,S,Qadsia Club
59,Kuwait,628,Faisal Farhan,9,B,Qadsia Club
60,Argentina,641,Miguel López Gaudiero,3,QB,Corsarios 
60,Argentina,642,Franco Franceschetti,5,DB,Legionarios
60,Argentina,643,Román Hribar,11,WR,Tiburones
60,Argentina,644,Nicolás Boero,15,WR,Dinos
60,Argentina,645,Ilai Rozenblum,19,WR,Jabalíes
60,Argentina,646,Tomás Álvarez Bentancur,20,DB,Dinos
60,Argentina,647,Inti Sellares,22,WR,Legionarios
60,Argentina,648,Marcelo Steinborn,23,WR,Jabalíes
60,Argentina,649,Gianluca Salatino,40,DB,Cruzados
60,Argentina,650,Juan Manuel Alonso,44,QB,Jabalíes
60,Argentina,651,Tomás Kouba,83,WR,Corsarios
60,Argentina,652,Guido Dworkind,85,C,Tiburones
