index,season,competition_id,competition_name,competition_league,gender,game_id,game_type,game_group_id,game_group,half,summary,action_title,down,down_desc,down_after,down_after_desc,yards_to_go,yards_to_go_after,possession_time,home_team,away_team,home_score,away_score,stream_url,passer,receiver,rusher,tackle_player,interception_player,sack_player,play_result,penalty,safety,drive_id,play_id,half_end,play_type,complete_pass,interception,touchdown,point_after,point_after_success,def_touchdown,one_point_conv_success,two_point_conv_success,defensive_two_point_conv,scoring_play,posteam,defteam,posteam_after,defteam_after,yardline_50,yardline_50_after,yards_gained,yards_to_go_simple,first_down,scoring_play_team,home_team_points,away_team_points,home_team_score,away_team_score,posteam_score,defteam_score,score_differential
985,2024,2,FlagWC,World cup,2,967,Group stage,5,Group C,2,"Spotted to POL5 (target: POL25) for team Poland, 1. down",,1,1st,1,1st,20,20,2:50,20,17,14,56,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,,0,0,13,71,0,no_play,0,0,0,0,0,0,0,0,0,0,20,17,20,17,5,0,-5,4,0,,,,14,40,14,40,-26
986,2024,2,FlagWC,World cup,2,967,Group stage,5,Group C,2,"#11 Jolanta Sampławska Short right pass complete to #8 Aniela Machowska for 7 yards to the POL12, #8 Aniela Machowska run for no gain<em> to</em><em> POL12</em><em> for a gain of</em><em> 7</em><em> yards</em>, tackled by #84 Jessica Macharia",7 yard pass,1,1st,2,2nd,20,13,2:50,20,17,14,56,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,8,,84,,,complete,0,0,13,72,0,pass,1,0,0,0,0,0,0,0,0,0,20,17,20,17,5,12,7,4,0,,,,14,40,14,40,-26
987,2024,2,FlagWC,World cup,2,967,Group stage,5,Group C,2,#11 Jolanta Sampławska Short right pass incomplete#84 Jessica Macharia,Pass incomplete,2,2nd,3,3rd,13,13,2:50,20,17,14,56,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,incomplete,0,0,13,73,0,pass,0,0,0,0,0,0,0,0,0,0,20,17,20,17,12,12,0,3,0,,,,14,40,14,40,-26
988,2024,2,FlagWC,World cup,2,967,Group stage,5,Group C,2,#11 Jolanta Sampławska Short left pass incomplete to #2 Aleksandra Chojnacka,Pass incomplete,3,3rd,4,4th,13,13,2:50,20,17,14,56,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,incomplete,0,0,13,74,0,pass,0,0,0,0,0,0,0,0,0,0,20,17,20,17,12,12,0,3,0,,,,14,40,14,40,-26
989,2024,2,FlagWC,World cup,2,967,Group stage,5,Group C,2,#11 Jolanta Sampławska Deep right pass incomplete to #7 Magdalena Lonc. Time left 13:20,Pass incomplete,4,4th,1,1st,13,20,2:50,20,17,14,56,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,incomplete,0,0,13,75,0,pass,0,0,0,0,0,0,0,0,0,0,20,17,17,20,12,12,0,3,0,,,,14,40,14,40,-26
990,2024,2,FlagWC,World cup,2,967,Group stage,5,Group C,2,#11 Stefanie Thiele Short middle pass incomplete to #77 Anja Pietryga for 0 yards to the GER15,Pass incomplete,1,1st,2,2nd,20,20,1:45,20,17,14,56,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,incomplete,0,0,14,76,0,pass,0,0,0,0,0,0,0,0,0,0,17,20,17,20,5,5,0,4,0,,,,14,40,40,14,26
991,2024,2,FlagWC,World cup,2,967,Group stage,5,Group C,2,"#11 Stefanie Thiele Short middle pass complete to #26 Pia Schwarz for 10 yards to the GER15, #26 Pia Schwarz run for 17 yards<em> to</em><em> POL18</em><em> for a gain of</em><em> 27</em><em> yards</em>, tackled<strong>. 1st down Germany</strong>",27 yard pass,2,2nd,1,1st,20,18,1:45,20,17,14,56,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,26,,,,,complete,0,0,14,77,0,pass,1,0,0,0,0,0,0,0,0,0,17,20,17,20,5,32,27,4,1,,,,14,40,40,14,26
992,2024,2,FlagWC,World cup,2,967,Group stage,5,Group C,2,"#11 Stefanie Thiele Deep right pass complete to #77 Anja Pietryga for 18 yards to the POL0<strong>, touchdown</strong>. Time left 11:35",Touchdown,1,1st,1,1st,18,,1:45,20,17,14,56,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,77,,,,,complete,0,0,14,78,0,pass,1,0,1,0,0,0,0,0,0,1,17,20,17,20,32,50,18,4,0,17,,6,14,46,46,14,32
993,2024,2,FlagWC,World cup,2,967,Group stage,5,Group C,2," Germany, pass attempt, good",Touchdown,0,PAT 10 yards,1,1st,,,1:45,20,17,14,56,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,good,0,0,14,79,0,pass,0,0,0,1,1,0,0,1,0,1,17,20,20,17,50,50,0,0,0,17,,2,14,48,48,14,34
994,2024,2,FlagWC,World cup,2,967,Group stage,5,Group C,2,"Spotted to POL5 (target: POL25) for team Poland, 1. down",,1,1st,1,1st,20,20,2:35,20,17,14,56,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,,0,0,15,80,0,no_play,0,0,0,0,0,0,0,0,0,0,20,17,20,17,5,0,-5,4,0,,,,14,48,14,48,-34
995,2024,2,FlagWC,World cup,2,967,Group stage,5,Group C,2,"#3 Katarzyna Dziklińska rush up middle for 1 yards, tackled",1 yard rush,1,1st,2,2nd,20,19,2:35,20,17,14,56,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,3,,,,rush,0,0,15,81,0,rush,0,0,0,0,0,0,0,0,0,0,20,17,20,17,5,6,1,4,0,,,,14,48,14,48,-34
996,2024,2,FlagWC,World cup,2,967,Group stage,5,Group C,2,"#11 Jolanta Sampławska Short left pass complete to #7 Magdalena Lonc for 4 yards to the POL10, #7 Magdalena Lonc run for 3 yards<em> to</em><em> POL13</em><em> for a gain of</em><em> 7</em><em> yards</em>, tackled by #9 Saskia Macharia",7 yard pass,2,2nd,3,3rd,19,12,2:35,20,17,14,56,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,7,,9,,,complete,0,0,15,82,0,pass,1,0,0,0,0,0,0,0,0,0,20,17,20,17,6,13,7,4,0,,,,14,48,14,48,-34
997,2024,2,FlagWC,World cup,2,967,Group stage,5,Group C,2,"#11 Jolanta Sampławska Short left pass incomplete to #3 Katarzyna Dziklińska, #2 Anne Streil",Pass incomplete,3,3rd,4,4th,12,12,2:35,20,17,14,56,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,incomplete,0,0,15,83,0,pass,0,0,0,0,0,0,0,0,0,0,20,17,20,17,13,13,0,3,0,,,,14,48,14,48,-34
998,2024,2,FlagWC,World cup,2,967,Group stage,5,Group C,2,#11 Jolanta Sampławska Deep left pass incomplete to #8 Aniela Machowska. Time left 09:00,Pass incomplete,4,4th,1,1st,12,20,2:35,20,17,14,56,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,incomplete,0,0,15,84,0,pass,0,0,0,0,0,0,0,0,0,0,20,17,17,20,13,13,0,3,0,,,,14,48,14,48,-34
999,2024,2,FlagWC,World cup,2,967,Group stage,5,Group C,2,"#30 Saskia Nühse Short left pass incomplete to #7 Kyra Fischer, #5 Anna Jędrasik",Pass incomplete,1,1st,2,2nd,20,20,2:45,20,17,14,56,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,incomplete,0,0,16,85,0,pass,0,0,0,0,0,0,0,0,0,0,17,20,17,20,5,5,0,4,0,,,,14,48,48,14,34
1000,2024,2,FlagWC,World cup,2,967,Group stage,5,Group C,2,#30 Saskia Nühse Short left pass incomplete to #77 Anja Pietryga for 0 yards to the GER18,Pass incomplete,2,2nd,3,3rd,20,20,2:45,20,17,14,56,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,incomplete,0,0,16,86,0,pass,0,0,0,0,0,0,0,0,0,0,17,20,17,20,5,5,0,4,0,,,,14,48,48,14,34
1001,2024,2,FlagWC,World cup,2,967,Group stage,5,Group C,2,"#30 Saskia Nühse Deep right pass intercepted to #10 Dominika Pławińska for 22 yards to the POL23, #10 Dominika Pławińska run for no gain<em> to</em><em> POL23</em>, tackled. Time left 06:15",Pass intercepted,3,3rd,1,1st,20,2,2:45,20,17,14,56,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,10,,intercepted,0,0,16,87,0,pass,0,1,0,0,0,0,0,0,0,0,17,20,20,17,5,27,22,4,1,,,,14,48,48,14,34
1002,2024,2,FlagWC,World cup,2,967,Group stage,5,Group C,2,#11 Jolanta Sampławska Deep middle pass incomplete to #8 Aniela Machowska,Pass incomplete,1,1st,2,2nd,2,2,3:25,20,17,14,56,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,incomplete,0,0,17,88,0,pass,0,0,0,0,0,0,0,0,0,0,20,17,20,17,23,23,0,1,0,,,,14,48,14,48,-34
1003,2024,2,FlagWC,World cup,2,967,Group stage,5,Group C,2,"#11 Jolanta Sampławska Short right pass incomplete to #7 Magdalena Lonc, #9 Saskia Macharia",Pass incomplete,2,2nd,3,3rd,2,2,3:25,20,17,14,56,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,incomplete,0,0,17,89,0,pass,0,0,0,0,0,0,0,0,0,0,20,17,20,17,23,23,0,1,0,,,,14,48,14,48,-34
1004,2024,2,FlagWC,World cup,2,967,Group stage,5,Group C,2,"#3 Katarzyna Dziklińska rush right for 3 yards, tackled by #27 Dora Jung<strong>. 1st down Poland</strong>",3 yard rush,3,3rd,1,1st,2,24,3:25,20,17,14,56,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,3,27,,,rush,0,0,17,90,0,rush,0,0,0,0,0,0,0,0,0,0,20,17,20,17,23,26,3,1,1,,,,14,48,14,48,-34
1005,2024,2,FlagWC,World cup,2,967,Group stage,5,Group C,2,"#11 Jolanta Sampławska Short left pass incomplete to #8 Aniela Machowska, #27 Dora Jung",Pass incomplete,1,1st,2,2nd,24,24,3:25,20,17,14,56,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,incomplete,0,0,17,91,0,pass,0,0,0,0,0,0,0,0,0,0,20,17,20,17,26,26,0,5,0,,,,14,48,14,48,-34
1006,2024,2,FlagWC,World cup,2,967,Group stage,5,Group C,2,"#11 Jolanta Sampławska Short left pass complete to #2 Aleksandra Chojnacka for 4 yards to the GER20, #2 Aleksandra Chojnacka run for 3 yards<em> to</em><em> GER17</em><em> for a gain of</em><em> 7</em><em> yards</em>, out of bounds",7 yard pass,2,2nd,3,3rd,24,17,3:25,20,17,14,56,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,2,,,,,complete,0,0,17,92,0,pass,1,0,0,0,0,0,0,0,0,0,20,17,20,17,26,33,7,5,0,,,,14,48,14,48,-34
1007,2024,2,FlagWC,World cup,2,967,Group stage,5,Group C,2,#11 Jolanta Sampławska Deep middle pass incomplete to #2 Aleksandra Chojnacka,Pass incomplete,3,3rd,4,4th,17,17,3:25,20,17,14,56,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,incomplete,0,0,17,93,0,pass,0,0,0,0,0,0,0,0,0,0,20,17,20,17,33,33,0,4,0,,,,14,48,14,48,-34
1008,2024,2,FlagWC,World cup,2,967,Group stage,5,Group C,2,#11 Jolanta Sampławska Deep right pass incomplete to #8 Aniela Machowska. Time left 02:50,Pass incomplete,4,4th,1,1st,17,20,3:25,20,17,14,56,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,incomplete,0,0,17,94,0,pass,0,0,0,0,0,0,0,0,0,0,20,17,17,20,33,33,0,4,0,,,,14,48,14,48,-34
1009,2024,2,FlagWC,World cup,2,967,Group stage,5,Group C,2,#30 Saskia Nühse Short left pass incomplete to #77 Anja Pietryga,Pass incomplete,1,1st,2,2nd,20,20,1:45,20,17,14,56,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,incomplete,0,0,18,95,0,pass,0,0,0,0,0,0,0,0,0,0,17,20,17,20,5,5,0,4,0,,,,14,48,48,14,34
1010,2024,2,FlagWC,World cup,2,967,Group stage,5,Group C,2,"#30 Saskia Nühse Deep right pass complete to #7 Kyra Fischer for 30 yards to the POL15, #7 Kyra Fischer run for 15 yards<strong>, touchdown</strong>. Time left 01:05",Touchdown,2,2nd,1,1st,20,,1:45,20,17,14,56,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,7,,,,,complete,0,0,18,96,0,pass,1,0,1,0,0,0,0,0,0,1,17,20,17,20,5,50,45,4,1,17,,6,14,54,54,14,40
1011,2024,2,FlagWC,World cup,2,967,Group stage,5,Group C,2,"#7 Kyra Fischer Short left pass complete to #30 Saskia Nühse for 5 yards to the POL5, #30 Saskia Nühse run for 3 yards<em> to</em><em> POL2</em><em> for no gain</em>, tackled",2 point conversion attempt,0,PAT 10 yards,1,1st,,,1:45,20,17,14,56,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,30,,,,,complete,0,0,18,97,0,pass,1,0,0,1,0,0,0,0,0,0,17,20,20,17,50,50,0,0,0,,,,14,54,54,14,40
1012,2024,2,FlagWC,World cup,2,967,Group stage,5,Group C,2,"Spotted to POL5 (target: POL25) for team Poland, 1. down",,1,1st,1,1st,20,20,1:05,20,17,14,56,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,,0,0,19,98,1,no_play,0,0,0,0,0,0,0,0,0,0,20,17,39,37,5,0,-5,4,0,,,,14,54,14,54,-40
1013,2024,1,FlagWC,World cup,1,968,Group stage,9,Group C,1,"#2 Philip Juhlin Short middle pass complete to #10 Sundiata Owens for 10 yards to the SWE15, #10 Sundiata Owens run for 8 yards<em> to</em><em> SWE23</em><em> for a gain of</em><em> 18</em><em> yards</em>, tackled by #14 Braunsdorf Oliver",18 yard pass,1,1st,2,2nd,20,2,-7:-43,37,39,42,25,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,10,,14,,,complete,0,0,1,1,0,pass,1,0,0,0,0,0,0,0,0,0,39,37,39,37,5,23,18,4,0,,0,0,0,0,0,0,0
1014,2024,1,FlagWC,World cup,1,968,Group stage,9,Group C,1,"#2 Philip Juhlin Short right pass complete to #6 Linus Petersson for 7 yards to the GER20, #6 Linus Petersson run for 12 yards<em> to</em><em> GER8</em><em> for a gain of</em><em> 19</em><em> yards</em>, tackled by #12 Apfel Moritz<strong>. 1st down Sweden</strong>",19 yard pass,2,2nd,1,1st,2,8,-7:-43,37,39,42,25,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,6,,12,,,complete,0,0,1,2,0,pass,1,0,0,0,0,0,0,0,0,0,39,37,39,37,23,42,19,1,1,,,,0,0,0,0,0
1015,2024,1,FlagWC,World cup,1,968,Group stage,9,Group C,1,"#2 Philip Juhlin Short right pass complete to #5 Jonathan Myrlander for 8 yards to the GER0<strong>, touchdown</strong>. Time left 18:43",Touchdown,1,1st,1,1st,8,,-7:-43,37,39,42,25,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,5,,,,,complete,0,0,1,3,0,pass,1,0,1,0,0,0,0,0,0,1,39,37,39,37,42,50,8,2,0,39,,6,0,6,6,0,6
1016,2024,1,FlagWC,World cup,1,968,Group stage,9,Group C,1,"#2 Philip Juhlin Short right pass complete to #6 Linus Petersson for 4 yards to the GER1, #6 Linus Petersson run for loss of 49 yards<em> to</em><em> SWE0</em><em> for no gain</em>, tackled by #12 Apfel Moritz",Extra point attempt,0,PAT 5 yards,1,1st,,,-7:-43,37,39,42,25,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,6,,12,,,complete,0,0,1,4,0,pass,1,0,0,1,0,0,0,0,0,0,39,37,37,39,50,50,0,0,0,,,,0,6,6,0,6
1017,2024,1,FlagWC,World cup,1,968,Group stage,9,Group C,1,#23 Klever Benjamin Short right pass incomplete to #12 Apfel Moritz for 0 yards to the GER15,Pass incomplete,1,1st,2,2nd,20,20,2:13,37,39,42,25,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,incomplete,0,0,2,5,0,pass,0,0,0,0,0,0,0,0,0,0,37,39,37,39,5,5,0,4,0,,,,0,6,0,6,-6
1018,2024,1,FlagWC,World cup,1,968,Group stage,9,Group C,1,"#23 Klever Benjamin Deep right pass intercepted to #9 Simon Hornestedt for 10 yards to the GER15, #9 Simon Hornestedt run for no gain<em> to</em><em> GER15</em>, out of bounds. Time left 16:30",Pass intercepted,2,2nd,1,1st,20,35,2:13,37,39,42,25,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,9,,intercepted,0,0,2,6,0,pass,0,1,0,0,0,0,0,0,0,0,37,39,39,37,5,15,10,4,0,,,,0,6,0,6,-6
1019,2024,1,FlagWC,World cup,1,968,Group stage,9,Group C,1,"#2 Philip Juhlin Short middle pass complete to #1 Matas Menkis for 11 yards to the GER4, #1 Matas Menkis run for no gain<em> to</em><em> GER4</em><em> for a gain of</em><em> 11</em><em> yards</em>, tackled by #7 Straßburger Timo",11 yard pass,1,1st,2,2nd,15,4,1:27,37,39,42,25,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,1,,7,,,complete,0,0,3,7,0,pass,1,0,0,0,0,0,0,0,0,0,39,37,39,37,35,46,11,3,0,,,,0,6,6,0,6
1020,2024,1,FlagWC,World cup,1,968,Group stage,9,Group C,1,"#2 Philip Juhlin Short middle pass complete to #5 Jonathan Myrlander for 4 yards to the GER0<strong>, touchdown</strong>. Time left 15:03",Touchdown,2,2nd,1,1st,4,,1:27,37,39,42,25,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,5,,,,,complete,0,0,3,8,0,pass,1,0,1,0,0,0,0,0,0,1,39,37,39,37,46,50,4,1,0,39,,6,0,12,12,0,12
1021,2024,1,FlagWC,World cup,1,968,Group stage,9,Group C,1," Sweden, pass attempt, miss",Extra point attempt,0,PAT 5 yards,1,1st,,,1:27,37,39,42,25,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,miss,0,0,3,9,0,pass,0,0,0,1,0,0,0,0,0,0,39,37,37,39,50,50,0,0,0,,,,0,12,12,0,12
1022,2024,1,FlagWC,World cup,1,968,Group stage,9,Group C,1,"#23 Klever Benjamin Short right pass complete to #22 Haupert Alexander for 5 yards to the GER10, #22 Haupert Alexander run for 5 yards<em> to</em><em> GER15</em><em> for a gain of</em><em> 10</em><em> yards</em>, tackled by #9 Simon Hornestedt",10 yard pass,1,1st,2,2nd,20,10,4:03,37,39,42,25,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,22,,9,,,complete,0,0,4,10,0,pass,1,0,0,0,0,0,0,0,0,0,37,39,37,39,5,15,10,4,0,,,,0,12,0,12,-12
1023,2024,1,FlagWC,World cup,1,968,Group stage,9,Group C,1,#23 Klever Benjamin Deep left pass incomplete to #21 Achenbach Fabian for 0 yards to the SWE2,Pass incomplete,2,2nd,3,3rd,10,10,4:03,37,39,42,25,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,incomplete,0,0,4,11,0,pass,0,0,0,0,0,0,0,0,0,0,37,39,37,39,15,15,0,2,0,,,,0,12,0,12,-12
1024,2024,1,FlagWC,World cup,1,968,Group stage,9,Group C,1,"#23 Klever Benjamin Deep left pass complete to #22 Haupert Alexander for 9 yards to the GER24, #22 Haupert Alexander run for 3 yards<em> to</em><em> SWE23</em><em> for a gain of</em><em> 12</em><em> yards</em>, tackled by #12 Víctor García Blombäck<strong>. 1st down Germany</strong>",12 yard pass,3,3rd,1,1st,10,23,4:03,37,39,42,25,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,22,,12,,,complete,0,0,4,12,0,pass,1,0,0,0,0,0,0,0,0,0,37,39,37,39,15,27,12,2,1,,,,0,12,0,12,-12
1025,2024,1,FlagWC,World cup,1,968,Group stage,9,Group C,1,"#22 Haupert Alexander rush left for 13 yards, tackled by #14 Nils-Fredrik Lindberg",13 yard rush,1,1st,2,2nd,23,10,4:03,37,39,42,25,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,22,,,,rush,0,0,4,13,0,rush,0,0,0,0,0,0,0,0,0,0,37,39,37,39,27,40,13,5,0,,,,0,12,0,12,-12
1026,2024,1,FlagWC,World cup,1,968,Group stage,9,Group C,1,"#23 Klever Benjamin Deep middle pass complete to #8 Hachmann Nils for 10 yards to the SWE0<strong>, touchdown</strong>. Time left 11:00",Touchdown,2,2nd,1,1st,10,,4:03,37,39,42,25,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,8,,,,,complete,0,0,4,14,0,pass,1,0,1,0,0,0,0,0,0,1,37,39,37,39,40,50,10,2,0,37,6,,6,12,6,12,-6
1027,2024,1,FlagWC,World cup,1,968,Group stage,9,Group C,1," Germany, pass attempt, miss",2 point conversion attempt,0,PAT 10 yards,1,1st,,,4:03,37,39,42,25,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,miss,0,0,4,15,0,pass,0,0,0,1,0,0,0,0,0,0,37,39,39,37,0,0,0,0,0,,,,6,12,6,12,-6
1028,2024,1,FlagWC,World cup,1,968,Group stage,9,Group C,1,"#2 Philip Juhlin Short right pass complete to #5 Jonathan Myrlander for 8 yards to the SWE13, #5 Jonathan Myrlander run for no gain<em> to</em><em> SWE13</em><em> for a gain of</em><em> 8</em><em> yards</em>, out of bounds",8 yard pass,1,1st,2,2nd,20,12,6:30,37,39,42,25,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,5,,,,,complete,0,0,5,16,0,pass,1,0,0,0,0,0,0,0,0,0,39,37,39,37,5,13,8,4,0,,,,6,12,12,6,6
1029,2024,1,FlagWC,World cup,1,968,Group stage,9,Group C,1,"#2 Philip Juhlin Short right pass complete to #5 Jonathan Myrlander for 10 yards to the SWE23, #5 Jonathan Myrlander run for no gain<em> to</em><em> SWE23</em><em> for a gain of</em><em> 10</em><em> yards</em>, out of bounds",10 yard pass,2,2nd,3,3rd,12,2,6:30,37,39,42,25,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,5,,,,,complete,0,0,5,17,0,pass,1,0,0,0,0,0,0,0,0,0,39,37,39,37,13,23,10,3,0,,,,6,12,12,6,6
1030,2024,1,FlagWC,World cup,1,968,Group stage,9,Group C,1,#2 Philip Juhlin Short right pass incomplete to #11 Philip Smith for 0 yards to the GER20,Pass incomplete,3,3rd,4,4th,2,2,6:30,37,39,42,25,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,incomplete,0,0,5,18,0,pass,0,0,0,0,0,0,0,0,0,0,39,37,39,37,23,23,0,1,0,,,,6,12,12,6,6
1031,2024,1,FlagWC,World cup,1,968,Group stage,9,Group C,1,"#1 Matas Menkis rush up middle for 3 yards, tackled by #91 Krämer Heiko<strong>. 1st down Sweden</strong>",3 yard rush,4,4th,1,1st,2,24,6:30,37,39,42,25,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,1,91,,,rush,0,0,5,19,0,rush,0,0,0,0,0,0,0,0,0,0,39,37,39,37,23,26,3,1,1,,,,6,12,12,6,6
1032,2024,1,FlagWC,World cup,1,968,Group stage,9,Group C,1,#2 Philip Juhlin Short middle pass incomplete to #1 Matas Menkis,Pass incomplete,1,1st,2,2nd,24,24,6:30,37,39,42,25,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,incomplete,0,0,5,20,0,pass,0,0,0,0,0,0,0,0,0,0,39,37,39,37,26,26,0,5,0,,,,6,12,12,6,6
1033,2024,1,FlagWC,World cup,1,968,Group stage,9,Group C,1,"#2 Philip Juhlin Short middle pass incomplete to #11 Philip Smith, #91 Krämer Heiko",Pass incomplete,2,2nd,3,3rd,24,24,6:30,37,39,42,25,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,incomplete,0,0,5,21,0,pass,0,0,0,0,0,0,0,0,0,0,39,37,39,37,26,26,0,5,0,,,,6,12,12,6,6
1034,2024,1,FlagWC,World cup,1,968,Group stage,9,Group C,1,"#2 Philip Juhlin Short right pass complete to #5 Jonathan Myrlander for 11 yards to the GER13, #5 Jonathan Myrlander run for no gain<em> to</em><em> GER13</em><em> for a gain of</em><em> 11</em><em> yards</em>, out of bounds<strong>, penalty</strong> Sweden Illegal Contact Offence, 14 yard penalty to SWE12",-14 yard pass,3,3rd,4,4th,24,38,6:30,37,39,42,25,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,5,,,,,complete,1,0,5,22,0,pass,1,0,0,0,0,0,0,0,0,0,39,37,39,37,26,12,-14,5,0,,,,6,12,12,6,6
1035,2024,1,FlagWC,World cup,1,968,Group stage,9,Group C,1,"#2 Philip Juhlin Deep middle pass complete to #5 Jonathan Myrlander for 25 yards to the GER13, #5 Jonathan Myrlander run for 1 yards<em> to</em><em> GER12</em><em> for a gain of</em><em> 26</em><em> yards</em>, tackled by #2 Just Nils. Time left 04:30",null yard pass,4,4th,1,1st,38,20,6:30,37,39,42,25,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,5,,2,,,complete,0,0,5,23,0,pass,1,0,0,0,0,0,0,0,0,0,39,37,37,39,12,38,26,5,0,,,,6,12,12,6,6
1036,2024,1,FlagWC,World cup,1,968,Group stage,9,Group C,1,"#22 Haupert Alexander rush left for 7 yards, tackled by #1 Matas Menkis",7 yard rush,1,1st,2,2nd,20,13,2:49,37,39,42,25,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,22,1,,,rush,0,0,6,24,0,rush,0,0,0,0,0,0,0,0,0,0,37,39,37,39,5,12,7,4,0,,,,6,12,6,12,-6
1037,2024,1,FlagWC,World cup,1,968,Group stage,9,Group C,1,"#23 Klever Benjamin Short left pass complete to #15 for 3 yards to the GER15, #15 run for no gain<em> to</em><em> GER15</em><em> for a gain of</em><em> 3</em><em> yards</em>, out of bounds",3 yard pass,2,2nd,3,3rd,13,10,2:49,37,39,42,25,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,15,,,,,complete,0,0,6,25,0,pass,1,0,0,0,0,0,0,0,0,0,37,39,37,39,12,15,3,3,0,,,,6,12,6,12,-6
1038,2024,1,FlagWC,World cup,1,968,Group stage,9,Group C,1,"#23 Klever Benjamin Deep right pass complete to #77 Valdigem Luis for 17 yards to the SWE18, #77 Valdigem Luis run for no gain<em> to</em><em> SWE18</em><em> for a gain of</em><em> 17</em><em> yards</em>, out of bounds<strong>. 1st down Germany</strong>",17 yard pass,3,3rd,1,1st,10,18,2:49,37,39,42,25,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,77,,,,,complete,0,0,6,26,0,pass,1,0,0,0,0,0,0,0,0,0,37,39,37,39,15,32,17,2,1,,,,6,12,6,12,-6
1039,2024,1,FlagWC,World cup,1,968,Group stage,9,Group C,1,"#23 Klever Benjamin Deep left pass incomplete to #8 Hachmann Nils, #14 Nils-Fredrik Lindberg",Pass incomplete,1,1st,2,2nd,18,18,2:49,37,39,42,25,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,incomplete,0,0,6,27,0,pass,0,0,0,0,0,0,0,0,0,0,37,39,37,39,32,32,0,4,0,,,,6,12,6,12,-6
1040,2024,1,FlagWC,World cup,1,968,Group stage,9,Group C,1,#23 Klever Benjamin Deep middle pass incomplete to #77 Valdigem Luis,Pass incomplete,2,2nd,3,3rd,18,18,2:49,37,39,42,25,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,incomplete,0,0,6,28,0,pass,0,0,0,0,0,0,0,0,0,0,37,39,37,39,32,32,0,4,0,,,,6,12,6,12,-6
